,next_date,state,next_deaths,next_year,this_year,last_year,population,violent_crime,property_crime,murder_crime,rape_crime,robbery_crime,assault_crime,burglary_crime,larceny_theft_crime,vehicle_theft_crime,violent_crime_old,property_crime_old,murder_crime_old,rape_crime_old,robbery_crime_old,assault_crime_old,burglary_crime_old,larceny_theft_crime_old,vehicle_theft_crime_old,violent_crime_diff,income,beer,wine,spirits,alcohol_consumed,us_decile,democrat,republican,other_weapon,destructive_device,machinegun,silencer,short_barreled_rifle,short_barreled_shotgun,total_weapons,other_weapon_old,destructive_device_old,machinegun_old,silencer_old,short_barreled_rifle_old,short_barreled_shotgun_old,total_weapons_old,registration_diff,marijuana,cocaine,tobacco,alcohol_abuse,mental,depression,marijuana_old,cocaine_old,tobacco_old,alcohol_abuse_old,mental_old,depression_old,marijuana_diff,cocaine_diff,tobacco_diff,alcohol_abuse_diff,mental_diff,depression_diff,this_deaths,this_date,rate_change,month
689,2015-06-30,Delaware,3.0,2015,2014,2013,934805,5048,30707,56,249,1498,3245,7389,21880,1438,4633,29001,41,278,1233,2960,6299,21347,1355,415,45116,1.21,0.72,1.66,3.59,1,58.6,40.0,33,2311,597,293,166,507,3907,32,2273,573,295,144,515,3832,75,109,14,222,48,136,49,108,13,217,54,129,49,1,1,5,-6,7,0,5.0,2015-05-31,-0.4,6
690,2015-07-31,Delaware,7.0,2015,2014,2013,934805,5048,30707,56,249,1498,3245,7389,21880,1438,4633,29001,41,278,1233,2960,6299,21347,1355,415,45116,1.21,0.72,1.66,3.59,1,58.6,40.0,33,2311,597,293,166,507,3907,32,2273,573,295,144,515,3832,75,109,14,222,48,136,49,108,13,217,54,129,49,1,1,5,-6,7,0,3.0,2015-06-30,1.3333333333333333,7
691,2015-08-31,Delaware,4.0,2015,2014,2013,934805,5048,30707,56,249,1498,3245,7389,21880,1438,4633,29001,41,278,1233,2960,6299,21347,1355,415,45116,1.21,0.72,1.66,3.59,1,58.6,40.0,33,2311,597,293,166,507,3907,32,2273,573,295,144,515,3832,75,109,14,222,48,136,49,108,13,217,54,129,49,1,1,5,-6,7,0,7.0,2015-07-31,-0.42857142857142855,8
692,2015-09-30,Delaware,3.0,2015,2014,2013,934805,5048,30707,56,249,1498,3245,7389,21880,1438,4633,29001,41,278,1233,2960,6299,21347,1355,415,45116,1.21,0.72,1.66,3.59,1,58.6,40.0,33,2311,597,293,166,507,3907,32,2273,573,295,144,515,3832,75,109,14,222,48,136,49,108,13,217,54,129,49,1,1,5,-6,7,0,4.0,2015-08-31,-0.25,9
693,2015-10-31,Delaware,5.0,2015,2014,2013,934805,5048,30707,56,249,1498,3245,7389,21880,1438,4633,29001,41,278,1233,2960,6299,21347,1355,415,45116,1.21,0.72,1.66,3.59,1,58.6,40.0,33,2311,597,293,166,507,3907,32,2273,573,295,144,515,3832,75,109,14,222,48,136,49,108,13,217,54,129,49,1,1,5,-6,7,0,3.0,2015-09-30,0.6666666666666666,10
694,2015-11-30,Delaware,2.0,2015,2014,2013,934805,5048,30707,56,249,1498,3245,7389,21880,1438,4633,29001,41,278,1233,2960,6299,21347,1355,415,45116,1.21,0.72,1.66,3.59,1,58.6,40.0,33,2311,597,293,166,507,3907,32,2273,573,295,144,515,3832,75,109,14,222,48,136,49,108,13,217,54,129,49,1,1,5,-6,7,0,5.0,2015-10-31,-0.6,11
695,2015-12-31,Delaware,5.0,2015,2014,2013,934805,5048,30707,56,249,1498,3245,7389,21880,1438,4633,29001,41,278,1233,2960,6299,21347,1355,415,45116,1.21,0.72,1.66,3.59,1,58.6,40.0,33,2311,597,293,166,507,3907,32,2273,573,295,144,515,3832,75,109,14,222,48,136,49,108,13,217,54,129,49,1,1,5,-6,7,0,2.0,2015-11-30,1.5,12
696,2015-01-31,Florida,81.0,2015,2014,2013,19897747,94087,632988,1009,5260,23889,63929,153563,442095,37330,91993,607170,972,4765,23200,61054,138915,433344,34911,2094,43045,1.09,0.51,0.98,2.59,4,50.0,49.1,3366,107466,31501,39613,10958,6924,199828,3199,103765,30227,34720,9383,6469,187763,12065,1990,331,4063,1008,2463,894,1885,300,3921,1009,2554,910,105,31,142,-1,-91,-16,82.0,2014-12-31,-0.012195121951219513,1
697,2015-02-28,Florida,56.0,2015,2014,2013,19897747,94087,632988,1009,5260,23889,63929,153563,442095,37330,91993,607170,972,4765,23200,61054,138915,433344,34911,2094,43045,1.09,0.51,0.98,2.59,4,50.0,49.1,3366,107466,31501,39613,10958,6924,199828,3199,103765,30227,34720,9383,6469,187763,12065,1990,331,4063,1008,2463,894,1885,300,3921,1009,2554,910,105,31,142,-1,-91,-16,81.0,2015-01-31,-0.30864197530864196,2
698,2015-03-31,Florida,71.0,2015,2014,2013,19897747,94087,632988,1009,5260,23889,63929,153563,442095,37330,91993,607170,972,4765,23200,61054,138915,433344,34911,2094,43045,1.09,0.51,0.98,2.59,4,50.0,49.1,3366,107466,31501,39613,10958,6924,199828,3199,103765,30227,34720,9383,6469,187763,12065,1990,331,4063,1008,2463,894,1885,300,3921,1009,2554,910,105,31,142,-1,-91,-16,56.0,2015-02-28,0.26785714285714285,3
699,2015-04-30,Florida,48.0,2015,2014,2013,19897747,94087,632988,1009,5260,23889,63929,153563,442095,37330,91993,607170,972,4765,23200,61054,138915,433344,34911,2094,43045,1.09,0.51,0.98,2.59,4,50.0,49.1,3366,107466,31501,39613,10958,6924,199828,3199,103765,30227,34720,9383,6469,187763,12065,1990,331,4063,1008,2463,894,1885,300,3921,1009,2554,910,105,31,142,-1,-91,-16,71.0,2015-03-31,-0.323943661971831,4
700,2015-05-31,Florida,64.0,2015,2014,2013,19897747,94087,632988,1009,5260,23889,63929,153563,442095,37330,91993,607170,972,4765,23200,61054,138915,433344,34911,2094,43045,1.09,0.51,0.98,2.59,4,50.0,49.1,3366,107466,31501,39613,10958,6924,199828,3199,103765,30227,34720,9383,6469,187763,12065,1990,331,4063,1008,2463,894,1885,300,3921,1009,2554,910,105,31,142,-1,-91,-16,48.0,2015-04-30,0.3333333333333333,5
701,2015-06-30,Florida,69.0,2015,2014,2013,19897747,94087,632988,1009,5260,23889,63929,153563,442095,37330,91993,607170,972,4765,23200,61054,138915,433344,34911,2094,43045,1.09,0.51,0.98,2.59,4,50.0,49.1,3366,107466,31501,39613,10958,6924,199828,3199,103765,30227,34720,9383,6469,187763,12065,1990,331,4063,1008,2463,894,1885,300,3921,1009,2554,910,105,31,142,-1,-91,-16,64.0,2015-05-31,0.078125,6
702,2015-07-31,Florida,72.0,2015,2014,2013,19897747,94087,632988,1009,5260,23889,63929,153563,442095,37330,91993,607170,972,4765,23200,61054,138915,433344,34911,2094,43045,1.09,0.51,0.98,2.59,4,50.0,49.1,3366,107466,31501,39613,10958,6924,199828,3199,103765,30227,34720,9383,6469,187763,12065,1990,331,4063,1008,2463,894,1885,300,3921,1009,2554,910,105,31,142,-1,-91,-16,69.0,2015-06-30,0.043478260869565216,7
703,2015-08-31,Florida,69.0,2015,2014,2013,19897747,94087,632988,1009,5260,23889,63929,153563,442095,37330,91993,607170,972,4765,23200,61054,138915,433344,34911,2094,43045,1.09,0.51,0.98,2.59,4,50.0,49.1,3366,107466,31501,39613,10958,6924,199828,3199,103765,30227,34720,9383,6469,187763,12065,1990,331,4063,1008,2463,894,1885,300,3921,1009,2554,910,105,31,142,-1,-91,-16,72.0,2015-07-31,-0.041666666666666664,8
704,2015-09-30,Florida,70.0,2015,2014,2013,19897747,94087,632988,1009,5260,23889,63929,153563,442095,37330,91993,607170,972,4765,23200,61054,138915,433344,34911,2094,43045,1.09,0.51,0.98,2.59,4,50.0,49.1,3366,107466,31501,39613,10958,6924,199828,3199,103765,30227,34720,9383,6469,187763,12065,1990,331,4063,1008,2463,894,1885,300,3921,1009,2554,910,105,31,142,-1,-91,-16,69.0,2015-08-31,0.014492753623188406,9
705,2015-10-31,Florida,57.0,2015,2014,2013,19897747,94087,632988,1009,5260,23889,63929,153563,442095,37330,91993,607170,972,4765,23200,61054,138915,433344,34911,2094,43045,1.09,0.51,0.98,2.59,4,50.0,49.1,3366,107466,31501,39613,10958,6924,199828,3199,103765,30227,34720,9383,6469,187763,12065,1990,331,4063,1008,2463,894,1885,300,3921,1009,2554,910,105,31,142,-1,-91,-16,70.0,2015-09-30,-0.18571428571428572,10
706,2015-11-30,Florida,71.0,2015,2014,2013,19897747,94087,632988,1009,5260,23889,63929,153563,442095,37330,91993,607170,972,4765,23200,61054,138915,433344,34911,2094,43045,1.09,0.51,0.98,2.59,4,50.0,49.1,3366,107466,31501,39613,10958,6924,199828,3199,103765,30227,34720,9383,6469,187763,12065,1990,331,4063,1008,2463,894,1885,300,3921,1009,2554,910,105,31,142,-1,-91,-16,57.0,2015-10-31,0.24561403508771928,11
707,2015-12-31,Florida,68.0,2015,2014,2013,19897747,94087,632988,1009,5260,23889,63929,153563,442095,37330,91993,607170,972,4765,23200,61054,138915,433344,34911,2094,43045,1.09,0.51,0.98,2.59,4,50.0,49.1,3366,107466,31501,39613,10958,6924,199828,3199,103765,30227,34720,9383,6469,187763,12065,1990,331,4063,1008,2463,894,1885,300,3921,1009,2554,910,105,31,142,-1,-91,-16,71.0,2015-11-30,-0.04225352112676056,12
708,2015-01-31,Georgia,52.0,2015,2014,2013,10083850,37675,339473,583,2143,12502,22447,86992,223875,28606,37519,339808,563,2022,12704,21361,83459,229190,27159,156,39142,1.02,0.25,0.69,1.96,9,45.5,53.3,1787,56103,27536,43958,5321,10707,145412,1789,54484,27449,36140,4531,10631,135024,10388,963,118,2103,506,1365,491,925,147,2168,446,1364,490,38,-29,-65,60,1,1,40.0,2014-12-31,0.3,1
709,2015-02-28,Georgia,44.0,2015,2014,2013,10083850,37675,339473,583,2143,12502,22447,86992,223875,28606,37519,339808,563,2022,12704,21361,83459,229190,27159,156,39142,1.02,0.25,0.69,1.96,9,45.5,53.3,1787,56103,27536,43958,5321,10707,145412,1789,54484,27449,36140,4531,10631,135024,10388,963,118,2103,506,1365,491,925,147,2168,446,1364,490,38,-29,-65,60,1,1,52.0,2015-01-31,-0.15384615384615385,2
710,2015-03-31,Georgia,45.0,2015,2014,2013,10083850,37675,339473,583,2143,12502,22447,86992,223875,28606,37519,339808,563,2022,12704,21361,83459,229190,27159,156,39142,1.02,0.25,0.69,1.96,9,45.5,53.3,1787,56103,27536,43958,5321,10707,145412,1789,54484,27449,36140,4531,10631,135024,10388,963,118,2103,506,1365,491,925,147,2168,446,1364,490,38,-29,-65,60,1,1,44.0,2015-02-28,0.022727272727272728,3
711,2015-04-30,Georgia,40.0,2015,2014,2013,10083850,37675,339473,583,2143,12502,22447,86992,223875,28606,37519,339808,563,2022,12704,21361,83459,229190,27159,156,39142,1.02,0.25,0.69,1.96,9,45.5,53.3,1787,56103,27536,43958,5321,10707,145412,1789,54484,27449,36140,4531,10631,135024,10388,963,118,2103,506,1365,491,925,147,2168,446,1364,490,38,-29,-65,60,1,1,45.0,2015-03-31,-0.1111111111111111,4
712,2015-05-31,Georgia,58.0,2015,2014,2013,10083850,37675,339473,583,2143,12502,22447,86992,223875,28606,37519,339808,563,2022,12704,21361,83459,229190,27159,156,39142,1.02,0.25,0.69,1.96,9,45.5,53.3,1787,56103,27536,43958,5321,10707,145412,1789,54484,27449,36140,4531,10631,135024,10388,963,118,2103,506,1365,491,925,147,2168,446,1364,490,38,-29,-65,60,1,1,40.0,2015-04-30,0.45,5
713,2015-06-30,Georgia,43.0,2015,2014,2013,10083850,37675,339473,583,2143,12502,22447,86992,223875,28606,37519,339808,563,2022,12704,21361,83459,229190,27159,156,39142,1.02,0.25,0.69,1.96,9,45.5,53.3,1787,56103,27536,43958,5321,10707,145412,1789,54484,27449,36140,4531,10631,135024,10388,963,118,2103,506,1365,491,925,147,2168,446,1364,490,38,-29,-65,60,1,1,58.0,2015-05-31,-0.25862068965517243,6
714,2015-07-31,Georgia,64.0,2015,2014,2013,10083850,37675,339473,583,2143,12502,22447,86992,223875,28606,37519,339808,563,2022,12704,21361,83459,229190,27159,156,39142,1.02,0.25,0.69,1.96,9,45.5,53.3,1787,56103,27536,43958,5321,10707,145412,1789,54484,27449,36140,4531,10631,135024,10388,963,118,2103,506,1365,491,925,147,2168,446,1364,490,38,-29,-65,60,1,1,43.0,2015-06-30,0.4883720930232558,7
715,2015-08-31,Georgia,45.0,2015,2014,2013,10083850,37675,339473,583,2143,12502,22447,86992,223875,28606,37519,339808,563,2022,12704,21361,83459,229190,27159,156,39142,1.02,0.25,0.69,1.96,9,45.5,53.3,1787,56103,27536,43958,5321,10707,145412,1789,54484,27449,36140,4531,10631,135024,10388,963,118,2103,506,1365,491,925,147,2168,446,1364,490,38,-29,-65,60,1,1,64.0,2015-07-31,-0.296875,8
716,2015-09-30,Georgia,51.0,2015,2014,2013,10083850,37675,339473,583,2143,12502,22447,86992,223875,28606,37519,339808,563,2022,12704,21361,83459,229190,27159,156,39142,1.02,0.25,0.69,1.96,9,45.5,53.3,1787,56103,27536,43958,5321,10707,145412,1789,54484,27449,36140,4531,10631,135024,10388,963,118,2103,506,1365,491,925,147,2168,446,1364,490,38,-29,-65,60,1,1,45.0,2015-08-31,0.13333333333333333,9
717,2015-10-31,Georgia,46.0,2015,2014,2013,10083850,37675,339473,583,2143,12502,22447,86992,223875,28606,37519,339808,563,2022,12704,21361,83459,229190,27159,156,39142,1.02,0.25,0.69,1.96,9,45.5,53.3,1787,56103,27536,43958,5321,10707,145412,1789,54484,27449,36140,4531,10631,135024,10388,963,118,2103,506,1365,491,925,147,2168,446,1364,490,38,-29,-65,60,1,1,51.0,2015-09-30,-0.09803921568627451,10
718,2015-11-30,Georgia,59.0,2015,2014,2013,10083850,37675,339473,583,2143,12502,22447,86992,223875,28606,37519,339808,563,2022,12704,21361,83459,229190,27159,156,39142,1.02,0.25,0.69,1.96,9,45.5,53.3,1787,56103,27536,43958,5321,10707,145412,1789,54484,27449,36140,4531,10631,135024,10388,963,118,2103,506,1365,491,925,147,2168,446,1364,490,38,-29,-65,60,1,1,46.0,2015-10-31,0.2826086956521739,11
719,2015-12-31,Georgia,48.0,2015,2014,2013,10083850,37675,339473,583,2143,12502,22447,86992,223875,28606,37519,339808,563,2022,12704,21361,83459,229190,27159,156,39142,1.02,0.25,0.69,1.96,9,45.5,53.3,1787,56103,27536,43958,5321,10707,145412,1789,54484,27449,36140,4531,10631,135024,10388,963,118,2103,506,1365,491,925,147,2168,446,1364,490,38,-29,-65,60,1,1,59.0,2015-11-30,-0.1864406779661017,12
720,2015-01-31,Hawaii,0.0,2015,2014,2013,1417710,3378,43419,21,279,1125,1953,7653,31901,3865,3585,45266,32,366,934,2111,7777,32928,4561,-207,46640,1.27,0.54,0.77,2.59,4,70.6,27.8,34,6461,377,117,55,61,7105,34,6313,377,114,55,61,6954,151,144,18,235,78,178,61,151,18,229,86,188,69,-7,0,6,-8,-10,-8,0.0,2014-12-31,0.0,1
721,2015-02-28,Hawaii,2.0,2015,2014,2013,1417710,3378,43419,21,279,1125,1953,7653,31901,3865,3585,45266,32,366,934,2111,7777,32928,4561,-207,46640,1.27,0.54,0.77,2.59,4,70.6,27.8,34,6461,377,117,55,61,7105,34,6313,377,114,55,61,6954,151,144,18,235,78,178,61,151,18,229,86,188,69,-7,0,6,-8,-10,-8,0.0,2015-01-31,2.0,2
722,2015-03-31,Hawaii,0.0,2015,2014,2013,1417710,3378,43419,21,279,1125,1953,7653,31901,3865,3585,45266,32,366,934,2111,7777,32928,4561,-207,46640,1.27,0.54,0.77,2.59,4,70.6,27.8,34,6461,377,117,55,61,7105,34,6313,377,114,55,61,6954,151,144,18,235,78,178,61,151,18,229,86,188,69,-7,0,6,-8,-10,-8,2.0,2015-02-28,-1.0,3
723,2015-04-30,Hawaii,0.0,2015,2014,2013,1417710,3378,43419,21,279,1125,1953,7653,31901,3865,3585,45266,32,366,934,2111,7777,32928,4561,-207,46640,1.27,0.54,0.77,2.59,4,70.6,27.8,34,6461,377,117,55,61,7105,34,6313,377,114,55,61,6954,151,144,18,235,78,178,61,151,18,229,86,188,69,-7,0,6,-8,-10,-8,0.0,2015-03-31,0.0,4
724,2015-05-31,Hawaii,2.0,2015,2014,2013,1417710,3378,43419,21,279,1125,1953,7653,31901,3865,3585,45266,32,366,934,2111,7777,32928,4561,-207,46640,1.27,0.54,0.77,2.59,4,70.6,27.8,34,6461,377,117,55,61,7105,34,6313,377,114,55,61,6954,151,144,18,235,78,178,61,151,18,229,86,188,69,-7,0,6,-8,-10,-8,0.0,2015-04-30,2.0,5
725,2015-06-30,Hawaii,3.0,2015,2014,2013,1417710,3378,43419,21,279,1125,1953,7653,31901,3865,3585,45266,32,366,934,2111,7777,32928,4561,-207,46640,1.27,0.54,0.77,2.59,4,70.6,27.8,34,6461,377,117,55,61,7105,34,6313,377,114,55,61,6954,151,144,18,235,78,178,61,151,18,229,86,188,69,-7,0,6,-8,-10,-8,2.0,2015-05-31,0.5,6
726,2015-07-31,Hawaii,0.0,2015,2014,2013,1417710,3378,43419,21,279,1125,1953,7653,31901,3865,3585,45266,32,366,934,2111,7777,32928,4561,-207,46640,1.27,0.54,0.77,2.59,4,70.6,27.8,34,6461,377,117,55,61,7105,34,6313,377,114,55,61,6954,151,144,18,235,78,178,61,151,18,229,86,188,69,-7,0,6,-8,-10,-8,3.0,2015-06-30,-1.0,7
727,2015-08-31,Hawaii,2.0,2015,2014,2013,1417710,3378,43419,21,279,1125,1953,7653,31901,3865,3585,45266,32,366,934,2111,7777,32928,4561,-207,46640,1.27,0.54,0.77,2.59,4,70.6,27.8,34,6461,377,117,55,61,7105,34,6313,377,114,55,61,6954,151,144,18,235,78,178,61,151,18,229,86,188,69,-7,0,6,-8,-10,-8,0.0,2015-07-31,2.0,8
728,2015-09-30,Hawaii,1.0,2015,2014,2013,1417710,3378,43419,21,279,1125,1953,7653,31901,3865,3585,45266,32,366,934,2111,7777,32928,4561,-207,46640,1.27,0.54,0.77,2.59,4,70.6,27.8,34,6461,377,117,55,61,7105,34,6313,377,114,55,61,6954,151,144,18,235,78,178,61,151,18,229,86,188,69,-7,0,6,-8,-10,-8,2.0,2015-08-31,-0.5,9
729,2015-10-31,Hawaii,1.0,2015,2014,2013,1417710,3378,43419,21,279,1125,1953,7653,31901,3865,3585,45266,32,366,934,2111,7777,32928,4561,-207,46640,1.27,0.54,0.77,2.59,4,70.6,27.8,34,6461,377,117,55,61,7105,34,6313,377,114,55,61,6954,151,144,18,235,78,178,61,151,18,229,86,188,69,-7,0,6,-8,-10,-8,1.0,2015-09-30,0.0,10
730,2015-11-30,Hawaii,1.0,2015,2014,2013,1417710,3378,43419,21,279,1125,1953,7653,31901,3865,3585,45266,32,366,934,2111,7777,32928,4561,-207,46640,1.27,0.54,0.77,2.59,4,70.6,27.8,34,6461,377,117,55,61,7105,34,6313,377,114,55,61,6954,151,144,18,235,78,178,61,151,18,229,86,188,69,-7,0,6,-8,-10,-8,1.0,2015-10-31,0.0,11
731,2015-12-31,Hawaii,0.0,2015,2014,2013,1417710,3378,43419,21,279,1125,1953,7653,31901,3865,3585,45266,32,366,934,2111,7777,32928,4561,-207,46640,1.27,0.54,0.77,2.59,4,70.6,27.8,34,6461,377,117,55,61,7105,34,6313,377,114,55,61,6954,151,144,18,235,78,178,61,151,18,229,86,188,69,-7,0,6,-8,-10,-8,1.0,2015-11-30,-1.0,12
732,2015-01-31,Idaho,7.0,2015,2014,2013,1630391,8167,70357,49,901,962,6255,17201,49116,4040,8443,67976,41,873,937,6332,15918,47803,4255,-276,37258,0.93,1.12,0.77,2.82,2,32.6,64.5,597,17696,3981,14539,1778,428,39019,595,16525,3984,11667,1744,417,34932,4087,152,13,325,88,244,86,127,15,324,86,231,86,25,-2,1,2,13,0,3.0,2014-12-31,1.3333333333333333,1
733,2015-02-28,Idaho,3.0,2015,2014,2013,1630391,8167,70357,49,901,962,6255,17201,49116,4040,8443,67976,41,873,937,6332,15918,47803,4255,-276,37258,0.93,1.12,0.77,2.82,2,32.6,64.5,597,17696,3981,14539,1778,428,39019,595,16525,3984,11667,1744,417,34932,4087,152,13,325,88,244,86,127,15,324,86,231,86,25,-2,1,2,13,0,7.0,2015-01-31,-0.5714285714285714,2
734,2015-03-31,Idaho,10.0,2015,2014,2013,1630391,8167,70357,49,901,962,6255,17201,49116,4040,8443,67976,41,873,937,6332,15918,47803,4255,-276,37258,0.93,1.12,0.77,2.82,2,32.6,64.5,597,17696,3981,14539,1778,428,39019,595,16525,3984,11667,1744,417,34932,4087,152,13,325,88,244,86,127,15,324,86,231,86,25,-2,1,2,13,0,3.0,2015-02-28,2.3333333333333335,3
735,2015-04-30,Idaho,3.0,2015,2014,2013,1630391,8167,70357,49,901,962,6255,17201,49116,4040,8443,67976,41,873,937,6332,15918,47803,4255,-276,37258,0.93,1.12,0.77,2.82,2,32.6,64.5,597,17696,3981,14539,1778,428,39019,595,16525,3984,11667,1744,417,34932,4087,152,13,325,88,244,86,127,15,324,86,231,86,25,-2,1,2,13,0,10.0,2015-03-31,-0.7,4
736,2015-05-31,Idaho,1.0,2015,2014,2013,1630391,8167,70357,49,901,962,6255,17201,49116,4040,8443,67976,41,873,937,6332,15918,47803,4255,-276,37258,0.93,1.12,0.77,2.82,2,32.6,64.5,597,17696,3981,14539,1778,428,39019,595,16525,3984,11667,1744,417,34932,4087,152,13,325,88,244,86,127,15,324,86,231,86,25,-2,1,2,13,0,3.0,2015-04-30,-0.6666666666666666,5
737,2015-06-30,Idaho,3.0,2015,2014,2013,1630391,8167,70357,49,901,962,6255,17201,49116,4040,8443,67976,41,873,937,6332,15918,47803,4255,-276,37258,0.93,1.12,0.77,2.82,2,32.6,64.5,597,17696,3981,14539,1778,428,39019,595,16525,3984,11667,1744,417,34932,4087,152,13,325,88,244,86,127,15,324,86,231,86,25,-2,1,2,13,0,1.0,2015-05-31,2.0,6
738,2015-07-31,Idaho,1.0,2015,2014,2013,1630391,8167,70357,49,901,962,6255,17201,49116,4040,8443,67976,41,873,937,6332,15918,47803,4255,-276,37258,0.93,1.12,0.77,2.82,2,32.6,64.5,597,17696,3981,14539,1778,428,39019,595,16525,3984,11667,1744,417,34932,4087,152,13,325,88,244,86,127,15,324,86,231,86,25,-2,1,2,13,0,3.0,2015-06-30,-0.6666666666666666,7
739,2015-08-31,Idaho,4.0,2015,2014,2013,1630391,8167,70357,49,901,962,6255,17201,49116,4040,8443,67976,41,873,937,6332,15918,47803,4255,-276,37258,0.93,1.12,0.77,2.82,2,32.6,64.5,597,17696,3981,14539,1778,428,39019,595,16525,3984,11667,1744,417,34932,4087,152,13,325,88,244,86,127,15,324,86,231,86,25,-2,1,2,13,0,1.0,2015-07-31,3.0,8
740,2015-09-30,Idaho,2.0,2015,2014,2013,1630391,8167,70357,49,901,962,6255,17201,49116,4040,8443,67976,41,873,937,6332,15918,47803,4255,-276,37258,0.93,1.12,0.77,2.82,2,32.6,64.5,597,17696,3981,14539,1778,428,39019,595,16525,3984,11667,1744,417,34932,4087,152,13,325,88,244,86,127,15,324,86,231,86,25,-2,1,2,13,0,4.0,2015-08-31,-0.5,9
741,2015-10-31,Idaho,2.0,2015,2014,2013,1630391,8167,70357,49,901,962,6255,17201,49116,4040,8443,67976,41,873,937,6332,15918,47803,4255,-276,37258,0.93,1.12,0.77,2.82,2,32.6,64.5,597,17696,3981,14539,1778,428,39019,595,16525,3984,11667,1744,417,34932,4087,152,13,325,88,244,86,127,15,324,86,231,86,25,-2,1,2,13,0,2.0,2015-09-30,0.0,10
742,2015-11-30,Idaho,1.0,2015,2014,2013,1630391,8167,70357,49,901,962,6255,17201,49116,4040,8443,67976,41,873,937,6332,15918,47803,4255,-276,37258,0.93,1.12,0.77,2.82,2,32.6,64.5,597,17696,3981,14539,1778,428,39019,595,16525,3984,11667,1744,417,34932,4087,152,13,325,88,244,86,127,15,324,86,231,86,25,-2,1,2,13,0,2.0,2015-10-31,-0.5,11
743,2015-12-31,Idaho,3.0,2015,2014,2013,1630391,8167,70357,49,901,962,6255,17201,49116,4040,8443,67976,41,873,937,6332,15918,47803,4255,-276,37258,0.93,1.12,0.77,2.82,2,32.6,64.5,597,17696,3981,14539,1778,428,39019,595,16525,3984,11667,1744,417,34932,4087,152,13,325,88,244,86,127,15,324,86,231,86,25,-2,1,2,13,0,1.0,2015-11-30,2.0,12
744,2015-01-31,Illinois,60.0,2015,2014,2013,12882438,3348,31825,30,495,243,2580,7240,23203,1382,3471,30230,29,516,220,2548,6693,21999,1538,-123,48809,1.12,0.42,0.78,2.32,6,57.6,40.7,971,86775,26014,1348,1512,1675,118295,960,86075,25936,1289,1440,1673,117373,922,1305,184,2718,661,1587,574,1247,183,2795,689,1610,538,58,1,-77,-28,-23,36,62.0,2014-12-31,-0.03225806451612903,1
745,2015-02-28,Illinois,28.0,2015,2014,2013,12882438,3348,31825,30,495,243,2580,7240,23203,1382,3471,30230,29,516,220,2548,6693,21999,1538,-123,48809,1.12,0.42,0.78,2.32,6,57.6,40.7,971,86775,26014,1348,1512,1675,118295,960,86075,25936,1289,1440,1673,117373,922,1305,184,2718,661,1587,574,1247,183,2795,689,1610,538,58,1,-77,-28,-23,36,60.0,2015-01-31,-0.5333333333333333,2
746,2015-03-31,Illinois,49.0,2015,2014,2013,12882438,3348,31825,30,495,243,2580,7240,23203,1382,3471,30230,29,516,220,2548,6693,21999,1538,-123,48809,1.12,0.42,0.78,2.32,6,57.6,40.7,971,86775,26014,1348,1512,1675,118295,960,86075,25936,1289,1440,1673,117373,922,1305,184,2718,661,1587,574,1247,183,2795,689,1610,538,58,1,-77,-28,-23,36,28.0,2015-02-28,0.75,3
747,2015-04-30,Illinois,44.0,2015,2014,2013,12882438,3348,31825,30,495,243,2580,7240,23203,1382,3471,30230,29,516,220,2548,6693,21999,1538,-123,48809,1.12,0.42,0.78,2.32,6,57.6,40.7,971,86775,26014,1348,1512,1675,118295,960,86075,25936,1289,1440,1673,117373,922,1305,184,2718,661,1587,574,1247,183,2795,689,1610,538,58,1,-77,-28,-23,36,49.0,2015-03-31,-0.10204081632653061,4
748,2015-05-31,Illinois,64.0,2015,2014,2013,12882438,3348,31825,30,495,243,2580,7240,23203,1382,3471,30230,29,516,220,2548,6693,21999,1538,-123,48809,1.12,0.42,0.78,2.32,6,57.6,40.7,971,86775,26014,1348,1512,1675,118295,960,86075,25936,1289,1440,1673,117373,922,1305,184,2718,661,1587,574,1247,183,2795,689,1610,538,58,1,-77,-28,-23,36,44.0,2015-04-30,0.45454545454545453,5
749,2015-06-30,Illinois,63.0,2015,2014,2013,12882438,3348,31825,30,495,243,2580,7240,23203,1382,3471,30230,29,516,220,2548,6693,21999,1538,-123,48809,1.12,0.42,0.78,2.32,6,57.6,40.7,971,86775,26014,1348,1512,1675,118295,960,86075,25936,1289,1440,1673,117373,922,1305,184,2718,661,1587,574,1247,183,2795,689,1610,538,58,1,-77,-28,-23,36,64.0,2015-05-31,-0.015625,6
750,2015-07-31,Illinois,77.0,2015,2014,2013,12882438,3348,31825,30,495,243,2580,7240,23203,1382,3471,30230,29,516,220,2548,6693,21999,1538,-123,48809,1.12,0.42,0.78,2.32,6,57.6,40.7,971,86775,26014,1348,1512,1675,118295,960,86075,25936,1289,1440,1673,117373,922,1305,184,2718,661,1587,574,1247,183,2795,689,1610,538,58,1,-77,-28,-23,36,63.0,2015-06-30,0.2222222222222222,7
