,state,latitude,longitude,n_killed,location_description
81884,Indiana,41.7002,-86.3104,0,SBN
81885,Texas,32.8748,-97.0144,0,DFW
81886,West Virginia,38.3693,-82.5557,0,HTS
81890,Maryland,38.9772,-76.3117,0,Chesapeake Gun Shop
81891,Florida,30.4021,-81.7371,0,JAN
81893,North Carolina,35.8795,-80.3107,1,Exxon
81913,Florida,29.6521,-82.3463,0,University of Florida
81916,Alaska,60.0937,-149.347,1,Spring Creek Correctional Center
81926,Oklahoma,35.4614,-97.6036,0,Biltmore Hotel
81935,Ohio,39.5418,-82.4699,0,Downs Bait & Tackle
81937,North Carolina,35.2654,-80.8367,0,"Men’s Shelter of Charlotte, Statesville Avenue Campus"
81949,New York,40.7547,-73.9779,0,Men's Wearhouse
81950,Washington,47.6959,-117.411,0,Peking North
81952,Washington,46.7207,-117.164,0,Quality Inn Paradise Creek
81955,Washington,47.1811,-122.469,0,Wards Lake Park
81959,Florida,29.1821,-82.1772,1,Village Greene Apartments
81960,Florida,28.5149,-81.3098,0,RaceTrac gas station
81964,Idaho,47.6745,-116.789,0,City Park
81971,Arkansas,34.7607,-92.2533,1,Shorter College Gardens Apts
81981,Missouri,38.5854,-92.2564,0,Hy-Vee
81984,New York,43.1815,-77.5992,0,Super Hot Mini Mart
82004,Georgia,33.9508,-83.9933,0,Gwinnett Justice & Administration Center
82024,Louisiana,30.0297,-89.9922,0,Walnut Square Apartments
82028,Alabama,33.4436,-86.7958,1,Farrington Apartments
82029,Florida,28.8238,-81.7967,0,Lake Harris Cove Apartments
82039,Georgia,34.227,-85.1505,0,Callier Forest Apartments
82045,Florida,27.8484,-82.695,0,Sparkle Lake Park
82049,Texas,33.8581,-98.5611,0,Little Caesars Pizza
82050,North Carolina,35.9183,-79.0689,0,Estes Park Apartments
82054,Florida,30.0598,-81.5166,1,Taps Bar & Grill
82060,California,35.3263,-118.98200000000001,0,Twin Oaks
82072,Oregon,45.4359,-122.44,1,Riverview Mobile Estates
82077,Arizona,31.5473,-110.295,1,Los Arcos Moblie Home Park
82082,Alaska,61.63,-149.817,0,Houston area
82083,Texas,33.5714,-101.823,1,Park Meadows Villas
82098,Nevada,36.0916,-115.15100000000001,0,LAS
82100,Texas,32.8748,-97.0144,0,DFW
82102,Massachusetts,42.3048,-71.0839,1,Puddingstone Park
82105,Missouri,39.298,-94.7167,0,MCI
82106,Massachusetts,42.2469,-71.8197,0,Crystal Park
82107,Massachusetts,42.0848,-72.5651,0,Forest Park
82117,Pennsylvania,40.8609,-77.8364,0,UNV
82123,Georgia,33.7671,-84.4174,1,Family Dollar
82125,Tennessee,35.0425,-89.8593,0,Mateo Square Apartments
82126,New Mexico,32.3117,-106.79700000000001,1,Days End Motel
82132,South Carolina,34.2225,-79.2587,0,Dollar General
82139,Texas,29.9872,-95.3477,0,IAH
82140,Texas,32.8748,-97.0144,0,DFW
82143,Ohio,41.6589,-83.4994,0,Birmingham Terrace
82144,Idaho,43.6029,-116.162,0,Idaho Museum of Mining
82145,Florida,29.8827,-81.3293,0,near St. Joseph Academy
82154,Oklahoma,35.5116,-97.5635,0,Day's Inn
82156,Georgia,32.4669,-84.9684,0,Overlook Apartments
82161,Oregon,45.5136,-122.689,0,Portland State University
82167,Virginia,38.2582,-78.8964,0,SHD
82169,Montana,45.4266,-108.542,2,Crow Indian Reservation
82176,Missouri,37.1377,-93.4425,0,Alpine Village Mobile Home Park
82189,Utah,41.0834,-112.11,0,North Davis Sewer District
82192,Oregon,45.5867,-122.587,0,PDX
82196,Virginia,38.8531,-77.045,0,DCA
82197,Arizona,33.4347,-112.006,0,PHX
82199,Arkansas,34.7166,-92.2249,0,LIT
82201,District of Columbia,38.8819,-76.9358,1,Benning Terrace
82205,Michigan,42.3506,-83.2168,1,Family Dollar
82210,Missouri,38.7405,-90.3648,0,STL
82211,Oklahoma,36.1975,-95.8963,0,TUL
82212,Florida,27.9615,-82.5531,0,TPA
82213,Texas,29.5217,-98.4767,0,SAT
82224,Kentucky,38.2177,-84.5409,1,Pilot gas station
82225,North Carolina,36.0514,-78.9054,0,Joy Mart
82229,Ohio,39.1464,-84.574,0,Renata Apartments
82241,Alabama,30.7343,-88.1803,0,Circle K
82258,Florida,27.9977,-82.4103,0,Silver Oaks Apartments
82261,Florida,28.5368,-81.0133,0,Kangaroo Express
82262,Delaware,39.7093,-75.6544,0,Delaware Park
82267,Florida,25.8306,-80.2309,0,"Miami-dade (county), Florida"
82268,New Jersey,39.8115,-74.9829,1,Arborwood apartments
82269,Utah,40.7646,-111.896,0,Club Elevate
82279,Washington,47.5458,-122.32600000000001,0,Georgetown
82284,New York,40.8328,-73.905,0,Kings Deli
82286,California,36.7564,-119.85,0,Los Dorados Motorcycle Club
82316,Georgia,33.8051,-84.1936,0,KRC Bridge Apartments
82323,Georgia,33.8168,-84.1801,1,Landmark Apartments
82326,Georgia,33.7156,-84.2738,1,Valero
82338,Colorado,38.8756,-104.869,0,Garden of the Gods Park
82352,Florida,30.500999999999998,-84.3378,1,Aqua Park apartment complex
82353,Indiana,41.5805,-87.34899999999999,2,Delaney Community
82355,Arkansas,34.8336,-92.3322,0,Phillips 66 gas station
82362,Illinois,38.9075,-90.17200000000001,0,Saint Anthony’s Hospital
82365,Missouri,39.2266,-94.7905,0,RC Autobody
82367,California,33.681999999999995,-117.859,0,SNA
82368,Colorado,39.8496,-104.67399999999999,0,DEN
82369,Texas,32.8748,-97.0144,0,DFW
82370,Michigan,42.2402,-83.3279,0,DTW
82371,Arizona,33.3069,-111.67,0,IWA
82372,Texas,32.8748,-97.0144,0,DFW
82373,Colorado,40.0213,-105.28,0,Sacred Heart of Jesus
82375,Massachusetts,42.096000000000004,-72.6141,0,EZ Storage
82377,New York,40.7256,-73.2485,0,Headfellas Barbershop
82387,Florida,30.3755,-81.6836,0,Hilltop Village Apartments
82388,Virginia,36.8999,-76.2055,0,ORF
82389,California,38.6927,-121.588,0,SMF
82390,Virginia,38.8531,-77.045,0,DCA
82399,Tennessee,35.0612,-89.8667,0,BP gas station
82403,California,41.3142,-122.322,1,Dunsmuir Grade Inspection Station (147)
82405,Pennsylvania,40.5028,-80.1892,0,PIT
82406,Florida,30.3952,-84.345,0,TLH
82407,Texas,29.5217,-98.4767,0,SAT
82409,Missouri,38.7405,-90.3648,0,STL
82410,Texas,30.2093,-97.6529,0,AUS
82412,Colorado,38.8218,-104.75,0,Pine Creek Village Apartments
82416,Michigan,42.6658,-83.3209,0,North Hill Farms Apartment Complex
82421,Montana,45.9986,-112.53299999999999,0,Front Street Laundromat
82426,New York,43.1769,-77.6348,0,Tacoma Park
82433,Florida,27.9085,-81.9981,0,MES-GCI Construction
82441,Arkansas,34.493,-93.088,0,Trader Bill's Outdoor Sports
82443,Kentucky,37.0834,-88.6375,0,Noble Park
82445,Pennsylvania,39.9861,-75.1114,1,Port Richmond
82450,Oklahoma,35.3985,-97.5656,0,Cinnamon Square Apartments
82455,Georgia,32.4189,-81.773,0,Southern Downs Apartments
82459,Texas,29.8744,-95.4097,0,Timber Canyon Apartments
82466,Washington,47.2827,-122.365,0,North Point Smoke Shop
82467,Kentucky,37.4523,-86.9102,0,Charley's Family Market
82478,Texas,32.7535,-97.3315,1,Ojos Locos Sports Cantina
82480,Florida,28.0281,-82.4594,0,Seminole Motel
82487,Texas,32.7467,-96.8127,1,City Inn & Suites
82492,Alabama,33.4858,-86.89,1,Exxon station
82498,Iowa,43.0709,-94.42,0,Rural area farm
82499,North Carolina,35.8733,-78.7919,0,RDU
82503,Louisiana,29.9494,-90.0903,0,Duncan Plaza
82504,Arizona,33.6946,-112.075,0,PDX
82505,South Dakota,44.0354,-103.064,0,RAP
82506,North Carolina,35.2235,-80.9442,0,CLT
82507,Virginia,37.3248,-79.9746,0,ROA
82508,Arizona,33.4347,-112.006,0,PHX
82511,Washington,47.5261,-122.27799999999999,1,New Holly Neighborhood
82512,North Dakota,48.2353,-101.29899999999999,0,Minot Amtrak Station
82513,Kentucky,38.0377,-84.5073,0,Two Keys Tavern
82519,Kansas,37.6558,-97.4271,0,ICT
82520,Georgia,34.2438,-84.4909,0,Bodock's Bar and Grill
82522,Florida,26.6226,-81.8641,0,Bay Park Villas
82528,Texas,31.9371,-102.208,0,MAF
82530,New York,40.6393,-73.9378,0,Paerdegat Park
82532,Oregon,45.5591,-122.671,0,Humboldt neighborhood
82539,Utah,40.7009,-111.89299999999999,0,Maverik Adventure's First Stop
82562,Florida,26.9344,-80.1346,0,McDonald's
82563,Kentucky,38.254,-85.7932,0,Community Towers
82570,Illinois,41.8756,-87.6354,0,Eisenhower Expressway
82572,Tennessee,36.577,-87.3368,0,Prewitt’s Mobile Home Park
82575,New Hampshire,42.9818,-71.4593,0,Pericles Club
82576,Kentucky,38.2542,-85.7603,0,Jefferson County Hall of Justice
82588,Minnesota,44.9413,-93.1978,1,Shadow Falls Park Preserve
82590,North Carolina,34.7714,-79.3349,0,County Line Grocery Convenient Store
82594,South Carolina,32.8764,-79.9742,2,Noisette Creek Apartments
82595,Georgia,33.4808,-82.1304,0,Travelodge
82596,Georgia,33.398,-82.0451,0,Salem Arms Apartments
82601,Ohio,39.7269,-84.2644,0,Whitney Young Estates
82609,Tennessee,36.2089,-86.779,0,Regency Inn & Suites Hotel
82616,South Carolina,33.49,-80.8597,0,Palmetto Motel
82622,Tennessee,35.0709,-89.9043,1,Parkway Village
82625,South Carolina,32.8677,-81.1191,1,Hampton Gardens
82627,Georgia,32.4536,-81.7946,0,Morris Heights Apartments
82632,Pennsylvania,40.4496,-79.9743,0,Bedford Dwellings
82635,Pennsylvania,39.8399,-75.3888,0,Memorial Park
82636,Tennessee,35.1294,-84.8783,0,Forest Grove Apartments
82638,Oklahoma,36.1151,-95.9269,0,Conway Park Apartments
82648,Indiana,39.7062,-86.0177,0,Arby's
82649,Florida,25.5191,-80.4085,0,"Miami-dade (county), Florida"
82659,Michigan,42.2336,-83.6141,1,Citgo
82665,Ohio,41.0398,-81.4913,0,Circle K
82669,Idaho,43.566,-116.22399999999999,0,BOI
82670,Tennessee,35.0521,-89.98100000000001,0,MEM
82672,Colorado,38.834,-104.74600000000001,0,Peak Apartments
82678,Ohio,39.5639,-84.2807,0,Speedway
82685,California,37.7815,-122.429,1,Buchanan Street Mall
82690,Texas,29.9872,-95.3477,0,IAH
82691,Virginia,36.9976,-76.4237,0,Citgo Station
82692,Virginia,37.7935,-79.9939,0,CVG
82695,Ohio,41.0839,-81.5677,1,Circle K gas
82698,Georgia,33.5101,-82.1424,0,Ridge Crossing Apartments
82702,Tennessee,35.6553,-88.8282,0,Belk
82705,North Carolina,35.7819,-78.6385,0,State Capitol
82715,Colorado,39.8496,-104.67399999999999,0,DEN
82716,Texas,29.6578,-95.2767,0,HOU
82725,Ohio,41.4979,-81.6921,0,Tilted Kilt
82729,California,37.275999999999996,-120.305,0,Oseguera Bar
82730,Michigan,42.7718,-84.4853,0,Chandler Crossings
82733,California,38.7134,-121.365,0,WinCo Foods
82739,Connecticut,41.8058,-72.6956,1,Mr Pizza
82742,Missouri,37.830999999999996,-92.1012,0,Chicken Bones Party Bar and Grill
82755,Florida,27.5141,-82.5632,0,Circle K
82759,Ohio,40.2006,-84.7863,0,Good Samaritan Hospital
82774,Georgia,33.8027,-84.1551,0,Stone Mountain Park
82779,Rhode Island,41.7954,-71.411,0,Las Americas Autos and Repair
82780,South Carolina,34.0514,-81.1129,0,Richland Terrace Apartments
82783,Georgia,31.5725,-84.1261,0,Regency Inn
82798,Oregon,44.0676,-123.023,0,Pacific Park
82800,New York,40.5784,-73.9905,0,Carey Gardens
82801,New York,40.6344,-73.9226,1,Glenwood Houses
82804,New York,40.7144,-74.0095,0,9/11 Memorial
82808,New York,43.1038,-75.236,0,Columbia Square
82813,Florida,28.5324,-81.3079,0,Pacifico Place Apartments
82825,New York,40.8175,-73.8592,1,Space Time Playground
82827,Indiana,41.0633,-85.0879,0,New Tech Auto Tire
82835,South Carolina,34.1465,-79.9477,0,BJ's Lounge
82844,Georgia,33.6982,-84.0909,1,Hyatt Place
82845,Georgia,33.7895,-84.4225,0,Apex Midtown Apartments
82864,Wisconsin,43.0715,-87.88799999999999,0,George Webb Restaurant
82865,Texas,29.9872,-95.3477,0,IAH
82866,Colorado,39.8496,-104.67399999999999,0,DEN
82867,Arizona,33.4347,-112.006,0,PHX
82869,Kentucky,38.0387,-84.5987,0,LEX
82872,Ohio,41.5081,-81.6915,0,Muni Lot
82884,Georgia,33.7745,-84.3892,0,QUAD
82885,Virginia,36.7908,-77.4703,0,Club Empire
82886,Ohio,39.7525,-84.1899,0,McDonald’s
82888,Montana,45.7758,-111.15799999999999,0,BZN
82889,Washington,46.5713,-120.541,0,YKM
82890,Mississippi,31.2665,-89.8403,2,Northwood Villa Apartments
82892,California,32.7042,-117.09899999999999,1,Marie Wideman Park
82893,Tennessee,36.0695,-86.6939,1,Shell
82894,Florida,26.8087,-80.0791,0,Burger King
82903,Florida,26.6045,-81.8503,0,The Brittany Apartments
82912,Tennessee,35.07,-89.9253,0,Ten Mile Creek Apartments
82928,Georgia,32.0631,-81.1004,0,Ellis Square
82929,Minnesota,44.9413,-93.1978,0,Shadow Falls Park Preserve
82931,Florida,30.3661,-81.4256,0,JTA Park & Ride
82937,Colorado,38.8865,-105.925,0,Hartsel Days
82938,New York,40.6943,-73.975,1,Whitman Houses
82951,New York,43.1475,-77.5761,0,Dragonfly Tavern
82955,New York,43.1769,-77.6348,0,Tacoma Park
82966,Washington,47.52,-122.26899999999999,0,King Donuts
82972,Maryland,38.4102,-75.5674,1,America’s Best Value Inn
82974,California,37.9459,-122.36200000000001,1,Iron Triangle
82981,Massachusetts,42.6091,-72.5559,0,Ce Ce's Chinese Restaurant
82982,New York,40.6044,-73.7553,0,Mott Ave MTA Station
82990,Vermont,44.8258,-73.0807,0,Dussault Auto Sales
83004,Arkansas,34.7166,-92.2249,0,LIT
83006,Massachusetts,42.3423,-72.5837,0,Valley Bicycle
83008,Maryland,39.3184,-76.653,0,Mondawmin Mall
83014,Texas,29.6431,-95.5381,0,Shadow Tree Apartments
83017,Georgia,33.9747,-84.3548,0,Sandy Springs Gun Club
83023,Pennsylvania,40.3075,-76.6041,1,Horseshoe Pike Gun Shop
83025,Alabama,33.5858,-86.77,0,Birmingham Pistol Parlor
83029,Ohio,39.8694,-82.814,0,Meijer
83037,Florida,30.315,-85.7461,0,VPS
83039,Arkansas,36.2576,-94.2927,0,XNA
83040,Georgia,33.6356,-84.4333,0,ATL
83042,Tennessee,36.481,-82.40799999999999,0,TRI
83043,Texas,29.9872,-95.3477,0,IAH
83044,Texas,29.5083,-98.4986,0,El Fuerte
83046,North Carolina,36.0458,-79.9465,0,GSO
83053,New York,40.6831,-73.9874,0,Gowanus Houses
83060,Texas,32.5277,-94.719,1,Huntington Hills apartments
83064,California,39.7583,-121.84700000000001,0,Tinseltown Movie Theater
83065,Texas,32.9333,-97.3128,0,QuikTrip
83068,Florida,28.4022,-81.4084,1,Waterbridge Apartments
83071,New York,40.6756,-74.0096,0,Gowanus Houses
83072,North Carolina,36.3199,-78.3915,0,Highland Green Apartments
83073,Kentucky,38.0612,-84.4661,0,CVS Pharmacy
83074,Colorado,38.8183,-104.823,0,4 U Motel
83075,West Virginia,38.3707,-81.6635,0,Heart & Seoul Bar & Grill
83082,North Carolina,35.4571,-79.1514,0,Tiki Lounge
83088,Texas,27.8543,-97.2171,0,Sherry Rental Apartments
83089,Alabama,34.3594,-85.7056,0,"Dekalb (county), Alabama"
83091,Oklahoma,35.4062,-97.5213,0,Oak Creek Apartments
83096,Massachusetts,42.3794,-71.0926,0,Police Department
83097,Iowa,41.6917,-93.7139,0,Camp Dodge
83099,Washington,47.193999999999996,-122.43700000000001,0,Pacific Lanes Bowling Center
83101,Nevada,36.1777,-115.17200000000001,0,Kensington Suites
83102,Mississippi,32.6139,-90.0358,1,Madison County Courthouse
83110,Texas,29.6578,-95.2767,0,HOU
83112,Massachusetts,42.2691,-71.7952,0,Plumley Village
83113,Michigan,42.9854,-85.6896,1,Fifth Third Bank
83115,Kentucky,38.2542,-85.7603,0,Jefferson County Hall of Justice
83120,Washington,47.6126,-117.366,0,Shopko
83121,Louisiana,30.2458,-92.0271,0,Dorsey Park
83122,Illinois,38.5422,-89.944,0,The Hangar
83126,New Jersey,40.3824,-74.179,0,PNC Bank Arts Center
83132,North Carolina,35.8774,-78.7936,0,RDU
83133,Mississippi,32.8482,-90.40700000000001,0,New York Express gas station
83136,Missouri,39.1719,-94.53399999999999,0,Target
83143,Texas,31.9371,-102.208,0,Midland Airport
83144,Tennessee,35.6898,-84.8552,0,Veterans Park
83146,Indiana,41.5495,-87.4113,0,Gary Dunkin' Donuts
83152,Texas,32.8748,-97.0144,0,DFW
83160,Ohio,39.9975,-82.8889,0,CMH
83165,Illinois,42.2876,-89.1028,0,Everything Automotive
83168,Georgia,33.7794,-84.4097,0,Bocado Burger
83169,Georgia,33.5951,-84.4289,1,Willow Way Apartments
83170,Texas,32.3618,-95.3984,0,TYR
83178,South Carolina,34.791,-82.3946,0,Highland Apartments
83182,Virginia,36.8654,-76.1787,0,7-Eleven
83194,Mississippi,31.0849,-89.0522,0,Camp Shelby Joint Forces Training Center
83209,Washington,47.2638,-122.755,0,Lakebay Marina
83212,Nevada,39.5251,-119.81299999999999,0,Northtowne Home Depot
83218,Virginia,37.1192,-76.5244,0,Pizza Hut
83231,Texas,30.0122,-95.4349,1,Costa Ibiza Apartmen
83242,Kentucky,38.1859,-85.7458,0,SDF
83244,Mississippi,32.3058,-90.073,0,JAN
83245,Washington,46.5713,-120.541,0,YKM
83246,Arizona,33.4347,-112.006,0,PHX
83248,Texas,32.8748,-97.0144,0,DFW
83257,Oklahoma,35.2931,-99.6197,0,Mile Marker 24
83261,Tennessee,36.2124,-86.7963,0,Trinity Hills Apartments
83264,Ohio,41.067,-80.6612,0,Shell
83267,District of Columbia,38.9239,-76.9985,0,Edgewood Terrace Apartments
83270,South Carolina,34.9401,-81.0384,0,Crazy Horse Showclub
83275,West Virginia,39.0474,-78.9785,0,White Front Tavern
83278,New Hampshire,43.0396,-70.8827,0,Great Bay Community College
83284,West Virginia,38.4339,-81.7695,0,Perkins Parke Apartments
83289,Ohio,41.4893,-81.6104,0,Woodhill Family Estates
83292,Michigan,43.0216,-83.6684,1,MTA bus terminal
83294,New Mexico,36.1392,-108.71,0,East Housing Unit
83297,Maryland,39.192,-77.2427,2,Washingtonian Express gas station
83300,District of Columbia,38.8879,-77.0402,0,WW2 Memorial
83303,Georgia,33.4315,-82.038,0,Providence Place Apartments
83306,Illinois,40.3081,-88.1749,1,Days Inn Motel
83308,Louisiana,29.9621,-90.0343,0,Jimmy's Grocery
83311,Michigan,43.0048,-83.6798,1,Cloud Nine Showbar
83321,District of Columbia,38.8807,-77.0572,0,Rayburn House Office Building
83322,Nevada,39.5549,-119.78200000000001,0,Home Depot
83323,Georgia,33.5147,-82.0614,0,Applecross Apartments
83331,California,36.6707,-121.65299999999999,0,Travelers Inn
83341,Alabama,34.6908,-86.6006,0,Shady Grove RV & Mobile home park
83343,Texas,30.1862,-97.7051,0,Austin Police Academy
83345,Georgia,34.3932,-84.1745,0,North Georgia Premium Outlets
83351,New Mexico,35.1203,-106.70200000000001,0,John Brooks Supermart
83358,Kansas,38.8844,-94.8338,0,7-Eleven
83359,Tennessee,36.0486,-86.6588,1,Carmike 8 Cinemas
83361,Texas,29.736,-95.3473,0,Phillips 66
83371,Ohio,39.8883,-84.2215,0,Vandalia Range and Armory
83372,Arkansas,36.2576,-94.2927,0,XNA
83374,Florida,30.4879,-81.6675,0,JAX
83376,Indiana,40.989,-85.1861,0,FWA
83378,Florida,26.0698,-80.1367,0,FLL
83379,Louisiana,30.5326,-91.1569,0,BTR
83390,Tennessee,35.6334,-88.8187,0,Laparre apartment complex
83391,Texas,27.8305,-97.5553,0,Tuloso-Midway High School
83401,Texas,27.6952,-97.3686,0,Treyway Terrace Apartments
83404,New York,40.6731,-73.9446,0,Brower Park
83412,Hawaii,20.8858,-156.49,1,Keopuolani Park
83414,Missouri,38.9661,-92.3663,0,America’s Best Value Inn
83418,Maine,44.4507,-69.738,0,Exit 120 Self Storage
83419,Kentucky,38.2533,-85.7521,1,Bader's Food Mart
83422,Wisconsin,43.8011,-91.2558,0,Houska Dog Park
83430,Idaho,43.5988,-116.57600000000001,0,Rodeway Inn
83431,Ohio,41.6312,-83.5637,0,Mayores Senior Center
83435,Ohio,40.8124,-81.4991,1,Newman Creek
83438,Missouri,39.298,-94.7167,0,MCI
83439,Arizona,33.4347,-112.006,0,PHX
83440,Alabama,33.5606,-86.7484,0,BHM
83441,Florida,30.4879,-81.6675,0,JAX
83442,Texas,32.8748,-97.0144,0,DFW
83444,Missouri,38.7405,-90.3648,0,STL
83445,Nevada,39.505,-119.837,0,RNO
83446,Oregon,45.5867,-122.587,0,PDX
83447,Texas,29.5217,-98.4767,0,SAT
83448,Maryland,39.1797,-76.6689,0,BWI
83449,Maryland,39.1797,-76.6689,0,BWI
83453,Maryland,39.7023,-77.7262,0,HGR
83454,Connecticut,41.3526,-73.081,0,Ansonia Mini Market
83458,Virginia,36.9708,-76.4076,0,The Towers
83464,Connecticut,41.3111,-72.8727,1,Fair Haven Heights
83466,Tennessee,35.8354,-86.3508,0,Wal-Mart
83477,Missouri,38.9499,-94.5265,1,Shadow Creek Apartments
83479,Florida,26.5183,-81.9297,1,Harlem Heights
83483,Ohio,40.1557,-84.2581,0,Fountain Park
83491,New York,43.1358,-77.6509,0,Smart Seven Mini Mart
83499,Arizona,33.4368,-111.943,0,Horizon Day Care and Desert Choices School
83503,Florida,28.4918,-81.3963,0,Que Rico restaurant
83506,Georgia,33.0555,-85.0362,0,Tall Pines Apartment
83508,South Carolina,33.7351,-78.8331,0,Jimmagans Pub
83510,Florida,28.5392,-81.4759,0,National Cylinder Head
83525,Minnesota,45.5604,-94.1931,0,Central Park
83541,Georgia,32.4668,-84.89200000000001,0,Columbus Villas
83544,New Mexico,35.0808,-106.654,0,Social Security Administration building
83547,South Carolina,33.4984,-80.8404,0,Shell gas station
83554,Georgia,32.7913,-83.6685,0,Waffle House
83559,Tennessee,35.7334,-83.9711,2,Shannondale of Maryville
83560,New York,40.7889,-73.9462,0,Washington Houses
83564,Florida,29.1047,-82.1353,0,Country Town Village
83574,Connecticut,41.0953,-73.417,0,Washington Village Housing
83575,Arizona,33.4347,-112.006,0,PHX
83576,Texas,32.8748,-97.0144,0,DFW
83578,North Carolina,35.7851,-78.6907,0,Food Lion
83580,Texas,31.8126,-106.444,1,Players Sports Bar
83585,Georgia,33.4712,-81.98700000000001,0,Ronald McDonald House
83592,Georgia,32.463,-84.89299999999999,0,Shell gas station
83594,Georgia,33.9196,-84.4869,1,Allaround Suites
83610,Tennessee,35.1657,-89.8663,0,Garden Tree Hotel
83611,Indiana,41.114,-85.135,0,Stewies Gentlemans Club
83615,Pennsylvania,41.2378,-75.8653,0,Sherman Hills Apartments
83617,Wisconsin,42.9716,-88.0251,1,Briarwick Apartments
83618,South Carolina,34.0124,-81.0111,0,Gonzales Gardens Apartments
83625,South Dakota,43.5348,-96.791,0,Dunham Park
83626,Kentucky,38.991,-84.5948,1,Heartland Pointe mobile home park
83634,North Carolina,35.0922,-80.8553,0,Johnston Creek Crossings
83645,New Mexico,36.0124,-106.06200000000001,0,Walmart parking lot
83647,Minnesota,44.9733,-93.2733,0,Hilton Minneapolis
83648,Illinois,40.96,-90.3831,1,Bell Efficiency Apartments
83653,Washington,46.3768,-120.344,0,Yakama Indian Health Services Clinic
83655,Indiana,39.2396,-85.8939,0,Canterbury House Apartments
83662,Missouri,39.298,-94.7167,0,MCI
83663,South Carolina,33.6852,-78.8976,0,KOA Campgrounds
83665,Florida,26.4889,-81.7035,0,RSW
83671,Georgia,33.6356,-84.4333,0,ATL
83674,Oklahoma,35.4958,-97.493,1,Heritage Pointe Apartments
