,state,year,gun_deaths,population,violent_crime,property_crime,murder_crime,rape_crime,robbery_crime,assault_crime,burglary_crime,larceny_theft_crime,vehicle_theft_crime,other_crime,income,beer,wine,spirits,alcohol_consumed,us_decile,lawtotal,democrat,republican,other_weapon,destructive_device,machinegun,silencer,short_barreled_rifle,short_barreled_shotgun,total_weapons,marijuana,cocaine,tobacco,alcohol_abuse,mental,depression,gun_deaths_norm,other_crime_norm
883,Virginia,2008,251.0,7833496.0,,,,,,,,,,,,1.12,0.42,0.58,2.12,8.0,13.0,52.6,46.3,,,,,,,,,,,,,,3.204188781101056,
884,Virginia,2009,272.0,7925937.0,,,,,,,,,,,44232.0,1.1,0.42,0.58,2.11,8.0,13.0,52.6,46.3,,,,,,,,,,,,,,3.4317709060770984,
885,Virginia,2010,271.0,8001024.0,18302.0,156412.0,484.0,1965.0,4803.0,10278.0,20018.0,126606.0,9788.0,173458.0,45343.0,1.08,0.44,0.6,2.12,8.0,13.0,52.6,46.3,,,,,,,,,,,,,,3.3870664554936964,2167.9475027196518
886,Virginia,2011,231.0,8107548.0,16705.0,157803.0,390.0,1767.0,4459.0,9357.0,21542.0,128064.0,8197.0,173386.0,47563.0,1.05,0.46,0.61,2.12,8.0,13.0,52.6,46.3,2456.0,146071.0,28760.0,13207.0,5807.0,5869.0,202170.0,,,,,,,2.8491968225164994,2138.5750660988992
887,Virginia,2012,224.0,8188656.0,16522.0,161934.0,350.0,1687.0,4294.0,9462.0,23210.0,131001.0,7723.0,177377.0,49322.0,1.04,0.46,0.62,2.12,8.0,12.0,51.2,47.3,2514.0,161841.0,30220.0,15736.0,6720.0,6272.0,223303.0,690.0,86.0,1685.0,403.0,1063.0,426.0,2.7354916362343222,2166.130803394354
888,Virginia,2013,233.0,8261689.0,16355.0,171558.0,320.0,1476.0,4574.0,9111.0,26717.0,136215.0,8626.0,186719.0,48496.0,1.02,0.46,0.62,2.1,8.0,12.0,51.2,47.3,2572.0,166468.0,31014.0,19134.0,8081.0,6449.0,233718.0,839.0,101.0,1871.0,500.0,1080.0,435.0,2.8202465621739092,2260.058445676181
889,Virginia,2014,284.0,8316902.0,15676.0,178434.0,322.0,1505.0,4718.0,9131.0,29651.0,139654.0,9129.0,193788.0,50160.0,1.01,0.47,0.63,2.11,8.0,12.0,51.2,47.3,2620.0,177233.0,31825.0,21718.0,9069.0,6474.0,248939.0,891.0,108.0,1883.0,484.0,1124.0,435.0,3.414733034007134,2330.0502999794876
890,Virginia,2015,317.0,8366767.0,16014.0,182902.0,304.0,1591.0,5425.0,8694.0,30656.0,142476.0,9770.0,198612.0,52189.0,1.0,0.48,0.65,2.13,8.0,12.0,51.2,47.3,2834.0,187526.0,32685.0,26881.0,11023.0,7285.0,268234.0,796.0,85.0,1727.0,397.0,1203.0,498.0,3.788799186113346,2373.8201386509268
891,Virginia,2016,398.0,8414380.0,17184.0,187403.0,376.0,1580.0,5678.0,9550.0,30804.0,145990.0,10609.0,204211.0,52941.0,1.0,0.49,0.66,2.14,8.0,13.0,49.8,44.4,2854.0,193728.0,33199.0,31205.0,12665.0,7705.0,281356.0,768.0,103.0,1653.0,396.0,1261.0,501.0,4.7299979321114565,2426.9286625990267
892,Virginia,2017,385.0,8470020.0,,,,,,,,,,,54244.0,,,,,,13.0,49.8,44.4,2917.0,201831.0,34074.0,44012.0,16599.0,8389.0,307822.0,,,,,,,4.545443812411305,
893,Washington,1999,108.0,,,,,,,,,,,,,1.11,0.4,0.63,2.14,7.0,24.0,,,,,,,,,,,,,,,,,
894,Washington,2000,112.0,5910512.0,,,,,,,,,,,,1.11,0.41,0.66,2.18,6.0,24.0,50.2,44.6,,,,,,,,,,,,,,1.8949288995606473,
895,Washington,2001,106.0,5985722.0,,,,,,,,,,,,1.09,0.4,0.65,2.15,7.0,24.0,50.2,44.6,,,,,,,,,,,,,,1.770880772611892,
896,Washington,2002,110.0,6052349.0,,,,,,,,,,,,1.09,0.43,0.66,2.17,7.0,24.0,50.2,44.6,,,,,,,,,,,,,,1.8174761567781368,
897,Washington,2003,111.0,6104115.0,,,,,,,,,,,,1.07,0.47,0.68,2.21,6.0,24.0,50.2,44.6,,,,,,,,,,,,,,1.8184454257496785,
898,Washington,2004,122.0,6178645.0,,,,,,,,,,,,1.11,0.53,0.66,2.3,6.0,24.0,52.8,45.6,,,,,,,,,,,,,,1.9745429620895842,
899,Washington,2005,141.0,6257305.0,,,,,,,,,,,,1.11,0.55,0.68,2.34,5.0,24.0,52.8,45.6,,,,,,,,,,,,,,2.2533662655088733,
900,Washington,2006,123.0,6370753.0,,,,,,,,,,,,1.08,0.48,0.72,2.28,6.0,24.0,52.8,45.6,,,,,,,,,,,,,,1.9306979881342128,
901,Washington,2007,124.0,6461587.0,,,,,,,,,,,,1.14,0.5,0.74,2.38,6.0,24.0,52.8,45.6,,,,,,,,,,,,,,1.9190332034529598,
902,Washington,2008,127.0,6562231.0,,,,,,,,,,,,1.11,0.5,0.75,2.37,6.0,24.0,57.7,40.5,,,,,,,,,,,,,,1.9353174248209184,
903,Washington,2009,118.0,6667426.0,,,,,,,,,,,41844.0,1.1,0.51,0.74,2.34,6.0,24.0,57.7,40.5,,,,,,,,,,,,,,1.7697984199599668,
904,Washington,2010,114.0,6724540.0,22023.0,254653.0,195.0,2259.0,5651.0,13100.0,49180.0,173187.0,32286.0,275663.0,42206.0,1.01,0.52,0.73,2.25,7.0,24.0,57.7,40.5,,,,,,,,,,,,,,1.6952832461402565,4099.358469129486
905,Washington,2011,88.0,6819155.0,20505.0,249474.0,218.0,2006.0,5450.0,12059.0,51114.0,171393.0,26967.0,268989.0,44224.0,0.97,0.54,0.75,2.25,7.0,25.0,57.7,40.5,1631.0,32863.0,3650.0,5136.0,975.0,728.0,44983.0,,,,,,,1.2904824718018582,3944.608972812614
906,Washington,2012,127.0,6890899.0,20185.0,261257.0,178.0,1999.0,5641.0,11586.0,55381.0,175317.0,30559.0,280483.0,47368.0,0.96,0.53,0.76,2.25,7.0,25.0,56.2,41.3,1726.0,34693.0,3805.0,8400.0,1174.0,752.0,50550.0,878.0,91.0,1406.0,440.0,1074.0,432.0,1.8430106144350686,4070.339733610955
907,Washington,2013,116.0,6963410.0,20223.0,259139.0,167.0,2072.0,5829.0,11623.0,58487.0,172227.0,28425.0,278663.0,47846.0,0.95,0.53,0.76,2.24,7.0,25.0,56.2,41.3,1791.0,37138.0,3979.0,11918.0,1355.0,770.0,56951.0,1008.0,98.0,1403.0,438.0,1039.0,381.0,1.6658504956623263,4001.8180747650936
908,Washington,2014,181.0,7046931.0,20553.0,254377.0,217.0,2250.0,5801.0,12285.0,61376.0,166338.0,26663.0,274713.0,50942.0,0.97,0.53,0.76,2.26,7.0,41.0,56.2,41.3,1814.0,37889.0,4075.0,14018.0,1437.0,776.0,60009.0,1105.0,112.0,1410.0,383.0,1049.0,385.0,2.56849400114745,3898.33531788519
909,Washington,2015,197.0,7152818.0,20152.0,244209.0,163.0,2320.0,5627.0,12042.0,56561.0,162828.0,24820.0,264198.0,53119.0,0.97,0.53,0.77,2.26,7.0,41.0,56.2,41.3,1848.0,40925.0,4191.0,18027.0,2632.0,804.0,68427.0,1037.0,109.0,1310.0,337.0,1062.0,405.0,2.7541592698150574,3693.6211714040537
910,Washington,2016,183.0,7280934.0,21138.0,249426.0,154.0,2579.0,5929.0,12476.0,55192.0,168490.0,25744.0,270410.0,54632.0,0.96,0.52,0.78,2.26,7.0,43.0,54.3,38.1,1855.0,43287.0,4229.0,21797.0,3967.0,822.0,75957.0,1140.0,117.0,1203.0,345.0,1139.0,422.0,2.513413801031571,3713.946589819383
911,Washington,2017,230.0,7405743.0,,,,,,,,,,,56283.0,,,,,,43.0,54.3,38.1,1926.0,46224.0,4345.0,31180.0,7173.0,987.0,91835.0,,,,,,,3.105697834774985,
912,West Virginia,1999,62.0,,,,,,,,,,,,,1.22,0.1,0.37,1.69,10.0,14.0,,,,,,,,,,,,,,,,,
913,West Virginia,2000,56.0,1807021.0,,,,,,,,,,,,1.24,0.1,0.36,1.7,10.0,18.0,45.6,51.9,,,,,,,,,,,,,,3.0990231989556296,
914,West Virginia,2001,38.0,1801481.0,,,,,,,,,,,,1.25,0.1,0.37,1.72,10.0,20.0,45.6,51.9,,,,,,,,,,,,,,2.109375563772252,
915,West Virginia,2002,66.0,1805414.0,,,,,,,,,,,,1.26,0.1,0.38,1.74,10.0,20.0,45.6,51.9,,,,,,,,,,,,,,3.655671220008264,
916,West Virginia,2003,60.0,1812295.0,,,,,,,,,,,,1.23,0.1,0.38,1.72,10.0,19.0,45.6,51.9,,,,,,,,,,,,,,3.3107192813532014,
917,West Virginia,2004,52.0,1816438.0,,,,,,,,,,,,1.25,0.1,0.39,1.75,10.0,19.0,43.2,56.1,,,,,,,,,,,,,,2.8627456593618943,
918,West Virginia,2005,57.0,1820492.0,,,,,,,,,,,,1.23,0.1,0.4,1.73,10.0,19.0,43.2,56.1,,,,,,,,,,,,,,3.1310217237977427,
919,West Virginia,2006,57.0,1827912.0,,,,,,,,,,,,1.21,0.1,0.41,1.72,10.0,19.0,43.2,56.1,,,,,,,,,,,,,,3.118312041279887,
920,West Virginia,2007,46.0,1834052.0,,,,,,,,,,,,1.23,0.1,0.42,1.75,10.0,19.0,43.2,56.1,,,,,,,,,,,,,,2.5081077308604116,
921,West Virginia,2008,37.0,1840310.0,,,,,,,,,,,,1.25,0.1,0.43,1.79,10.0,18.0,42.6,55.7,,,,,,,,,,,,,,2.0105308344789736,
922,West Virginia,2009,57.0,1847775.0,,,,,,,,,,,31412.0,1.23,0.1,0.44,1.77,10.0,18.0,42.6,55.7,,,,,,,,,,,,,,3.0847911677558146,
923,West Virginia,2010,47.0,1852994.0,6557.0,37487.0,81.0,468.0,720.0,5099.0,9301.0,25677.0,2509.0,43774.0,32080.0,1.23,0.1,0.44,1.78,10.0,22.0,42.6,55.7,,,,,,,,,,,,,,2.5364356279620983,2362.339003796019
924,West Virginia,2011,61.0,1854891.0,6397.0,38694.0,85.0,493.0,783.0,4819.0,9467.0,26984.0,2243.0,44789.0,34001.0,1.22,0.1,0.46,1.78,10.0,22.0,42.6,55.7,420.0,5905.0,2375.0,1784.0,519.0,514.0,11517.0,,,,,,,3.288602942167491,2414.64323240557
925,West Virginia,2012,66.0,1855360.0,5850.0,38282.0,84.0,417.0,655.0,4517.0,9368.0,26954.0,1960.0,43871.0,34831.0,1.24,0.1,0.47,1.8,10.0,24.0,35.5,62.3,431.0,8318.0,2438.0,2325.0,682.0,548.0,14742.0,158.0,25.0,586.0,91.0,308.0,123.0,3.557261124525698,2364.554587788893
926,West Virginia,2013,43.0,1852333.0,5657.0,39929.0,62.0,367.0,653.0,4242.0,9908.0,28055.0,1966.0,45191.0,34663.0,1.24,0.1,0.46,1.8,10.0,24.0,35.5,62.3,437.0,8851.0,2488.0,2994.0,844.0,558.0,16172.0,159.0,23.0,594.0,95.0,314.0,108.0,2.32139685466922,2439.6801223106213
927,West Virginia,2014,70.0,1847624.0,5943.0,44500.0,70.0,415.0,835.0,4623.0,11466.0,30800.0,2234.0,50373.0,35747.0,1.21,0.1,0.47,1.78,10.0,24.0,35.5,62.3,437.0,9563.0,2521.0,3357.0,962.0,589.0,17429.0,172.0,19.0,585.0,100.0,305.0,105.0,3.7886496386710715,2726.36640355397
928,West Virginia,2015,58.0,1839767.0,5497.0,39009.0,87.0,372.0,802.0,4236.0,10245.0,26656.0,2108.0,44419.0,36566.0,1.21,0.11,0.47,1.78,10.0,24.0,35.5,62.3,446.0,13705.0,2863.0,4199.0,1194.0,1008.0,23415.0,174.0,24.0,587.0,86.0,301.0,119.0,3.1525731247489497,2414.3818211762687
929,West Virginia,2016,99.0,1828637.0,5586.0,41301.0,58.0,362.0,776.0,4390.0,10778.0,28104.0,2419.0,46829.0,36673.0,1.19,0.11,0.46,1.76,10.0,21.0,26.5,68.6,446.0,16928.0,6774.0,5020.0,1349.0,1023.0,31540.0,179.0,24.0,597.0,70.0,300.0,118.0,5.413868362064204,2560.86910633439
930,West Virginia,2017,81.0,1815857.0,,,,,,,,,,,37924.0,,,,,,21.0,26.5,68.6,461.0,18343.0,6761.0,6915.0,1715.0,1069.0,35264.0,,,,,,,4.460703678758845,
931,Wisconsin,1999,128.0,,,,,,,,,,,,,1.53,0.26,0.92,2.72,2.0,21.0,,,,,,,,,,,,,,,,,
932,Wisconsin,2000,112.0,5373999.0,,,,,,,,,,,,1.53,0.27,0.95,2.76,1.0,21.0,47.8,47.6,,,,,,,,,,,,,,2.084109059194094,
933,Wisconsin,2001,134.0,5406835.0,,,,,,,,,,,,1.54,0.26,0.95,2.75,2.0,21.0,47.8,47.6,,,,,,,,,,,,,,2.478344539827829,
934,Wisconsin,2002,122.0,5445162.0,,,,,,,,,,,,1.56,0.28,0.98,2.82,2.0,24.0,47.8,47.6,,,,,,,,,,,,,,2.240521035003183,
935,Wisconsin,2003,140.0,5479203.0,,,,,,,,,,,,1.53,0.29,1.0,2.82,2.0,24.0,47.8,47.6,,,,,,,,,,,,,,2.5551161364161903,
936,Wisconsin,2004,93.0,5514026.0,,,,,,,,,,,,1.53,0.3,1.02,2.85,1.0,24.0,49.7,49.3,,,,,,,,,,,,,,1.6866079340213485,
937,Wisconsin,2005,159.0,5546166.0,,,,,,,,,,,,1.58,0.31,1.07,2.95,1.0,24.0,49.7,49.3,,,,,,,,,,,,,,2.866845312599731,
938,Wisconsin,2006,110.0,5577655.0,,,,,,,,,,,,1.58,0.32,1.09,2.99,1.0,24.0,49.7,49.3,,,,,,,,,,,,,,1.9721549647656584,
939,Wisconsin,2007,132.0,5610775.0,,,,,,,,,,,,1.56,0.33,1.11,3.0,1.0,24.0,49.7,49.3,,,,,,,,,,,,,,2.352616171562752,
940,Wisconsin,2008,81.0,5640996.0,,,,,,,,,,,,1.55,0.34,1.13,3.01,1.0,24.0,56.2,42.3,,,,,,,,,,,,,,1.4359166359983238,
941,Wisconsin,2009,103.0,5669264.0,,,,,,,,,,,38012.0,1.49,0.31,1.16,2.96,2.0,24.0,56.2,42.3,,,,,,,,,,,,,,1.8168143166379267,
942,Wisconsin,2010,106.0,5686986.0,17679.0,111720.0,229.0,1458.0,4706.0,10765.0,19425.0,82337.0,9958.0,128649.0,38596.0,1.49,0.32,1.13,2.94,2.0,26.0,56.2,42.3,,,,,,,,,,,,,,1.8639047115642629,2262.1648796040645
943,Wisconsin,2011,86.0,5705812.0,17549.0,114171.0,240.0,1324.0,5234.0,10270.0,19602.0,83572.0,10997.0,130999.0,40777.0,1.46,0.37,1.16,2.98,2.0,24.0,56.2,42.3,728.0,22776.0,6067.0,3861.0,1207.0,1087.0,35726.0,,,,,,,1.5072350788984987,2295.8870709374933
944,Wisconsin,2012,126.0,5721075.0,16763.0,120535.0,159.0,1216.0,5101.0,9826.0,21375.0,89255.0,9905.0,136678.0,42575.0,1.46,0.37,1.18,3.02,2.0,24.0,52.8,45.9,747.0,25316.0,6385.0,4416.0,1419.0,1106.0,39389.0,494.0,63.0,1293.0,341.0,778.0,289.0,2.202383293349589,2389.0265378447234
945,Wisconsin,2013,115.0,5736673.0,16118.0,125694.0,163.0,1308.0,4834.0,9285.0,24358.0,93946.0,7390.0,141121.0,42774.0,1.45,0.38,1.17,2.99,2.0,24.0,52.8,45.9,753.0,27388.0,6523.0,5513.0,1745.0,1137.0,43059.0,534.0,67.0,1345.0,370.0,797.0,300.0,2.0046462470494655,2459.979852433632
946,Wisconsin,2014,163.0,5751272.0,16254.0,140780.0,169.0,1228.0,4692.0,10165.0,27931.0,104619.0,8230.0,156865.0,44351.0,1.41,0.38,1.18,2.97,2.0,24.0,52.8,45.9,754.0,27851.0,6628.0,6347.0,1969.0,1156.0,44705.0,572.0,88.0,1336.0,376.0,807.0,296.0,2.8341556441774967,2727.4835897171965
947,Wisconsin,2015,222.0,5759744.0,14268.0,139912.0,138.0,1190.0,4600.0,8340.0,27167.0,104472.0,8273.0,154042.0,46025.0,1.39,0.39,1.2,2.98,2.0,23.0,52.8,45.9,762.0,29197.0,6762.0,9100.0,2712.0,1189.0,49722.0,584.0,77.0,1228.0,355.0,824.0,288.0,3.85433797057647,2674.459142628561
948,Wisconsin,2016,222.0,5772917.0,14167.0,142781.0,155.0,1191.0,4516.0,8305.0,26636.0,107993.0,8152.0,156793.0,46809.0,1.36,0.4,1.22,2.98,2.0,23.0,46.5,47.2,760.0,30096.0,7292.0,11156.0,3169.0,1224.0,53697.0,592.0,67.0,1236.0,348.0,817.0,298.0,3.845542903180489,2716.0099478305337
949,Wisconsin,2017,209.0,5795483.0,,,,,,,,,,,47850.0,,,,,,23.0,46.5,47.2,770.0,31704.0,7443.0,19010.0,4684.0,1267.0,64878.0,,,,,,,3.6062568037901244,
950,Wyoming,1999,5.0,,,,,,,,,,,,,1.41,0.22,0.84,2.47,2.0,9.0,,,,,,,,,,,,,,,,,
951,Wyoming,2000,5.0,494300.0,,,,,,,,,,,,1.42,0.22,0.86,2.5,3.0,9.0,27.7,67.8,,,,,,,,,,,,,,1.0115314586283635,
952,Wyoming,2001,8.0,494657.0,,,,,,,,,,,,1.44,0.22,0.88,2.53,2.0,9.0,27.7,67.8,,,,,,,,,,,,,,1.6172822784272738,
953,Wyoming,2002,8.0,500017.0,,,,,,,,,,,,1.46,0.23,0.88,2.57,2.0,9.0,27.7,67.8,,,,,,,,,,,,,,1.5999456018495373,
954,Wyoming,2003,7.0,503453.0,,,,,,,,,,,,1.7,0.23,0.9,2.84,1.0,9.0,27.7,67.8,,,,,,,,,,,,,,1.3903979120195926,
955,Wyoming,2004,5.0,509106.0,,,,,,,,,,,,1.42,0.24,0.92,2.58,2.0,9.0,29.1,69.0,,,,,,,,,,,,,,0.9821137444854314,
956,Wyoming,2005,11.0,514157.0,,,,,,,,,,,,1.2,0.25,0.96,2.41,5.0,9.0,29.1,69.0,,,,,,,,,,,,,,2.139424339258242,
957,Wyoming,2006,5.0,522667.0,,,,,,,,,,,,1.44,0.26,1.03,2.72,2.0,9.0,29.1,69.0,,,,,,,,,,,,,,0.9566320429642583,
958,Wyoming,2007,8.0,534876.0,,,,,,,,,,,,1.46,0.27,1.07,2.8,2.0,9.0,29.1,69.0,,,,,,,,,,,,,,1.4956737636386752,
959,Wyoming,2008,4.0,546043.0,,,,,,,,,,,,1.5,0.27,1.09,2.87,2.0,9.0,32.5,64.8,,,,,,,,,,,,,,0.7325430414820812,
960,Wyoming,2009,10.0,559851.0,,,,,,,,,,,43549.0,1.4,0.27,1.06,2.73,2.0,9.0,32.5,64.8,,,,,,,,,,,,,,1.7861895397168175,
961,Wyoming,2010,0.0,563626.0,1430.0,11460.0,20.0,150.0,59.0,1146.0,1771.0,8889.0,800.0,12815.0,45461.0,1.33,0.27,1.06,2.66,3.0,10.0,32.5,64.8,,,,,,,,,,,,,,0.0,2273.670838463804
962,Wyoming,2011,12.0,567602.0,1300.0,11151.0,16.0,124.0,59.0,1054.0,1762.0,8797.0,592.0,12388.0,49493.0,1.29,0.27,1.1,2.66,3.0,9.0,32.5,64.8,,,,,,,,,,,,,,2.1141574554000866,2182.5152131246896
963,Wyoming,2012,0.0,576608.0,1142.0,11477.0,16.0,127.0,53.0,899.0,1689.0,9185.0,603.0,12556.0,52783.0,1.32,0.28,1.13,2.73,3.0,9.0,27.8,68.6,286.0,102723.0,1659.0,1103.0,369.0,373.0,106513.0,5.0,6.0,153.0,36.0,84.0,32.0,0.0,2177.5625728397804
964,Wyoming,2013,0.0,582341.0,1212.0,12809.0,17.0,144.0,74.0,917.0,1956.0,10275.0,578.0,13944.0,52749.0,1.24,0.29,1.13,2.67,4.0,9.0,27.8,68.6,298.0,109083.0,1708.0,1490.0,413.0,383.0,113375.0,48.0,6.0,157.0,39.0,83.0,31.0,0.0,2394.473341221037
965,Wyoming,2014,15.0,583334.0,1161.0,13222.0,14.0,154.0,61.0,932.0,2125.0,10513.0,584.0,14369.0,56379.0,1.25,0.31,1.16,2.72,3.0,9.0,27.8,68.6,300.0,109127.0,1747.0,2040.0,454.0,384.0,114052.0,51.0,6.0,151.0,36.0,83.0,31.0,2.5714256326564198,2463.2543277093396
966,Wyoming,2015,21.0,586102.0,1245.0,12878.0,18.0,146.0,71.0,1010.0,1864.0,10493.0,521.0,14105.0,56322.0,1.24,0.31,1.18,2.74,3.0,9.0,27.8,68.6,302.0,118123.0,1748.0,3044.0,571.0,388.0,124176.0,52.0,5.0,149.0,31.0,85.0,33.0,3.58299408635357,2406.5776946674814
967,Wyoming,2016,18.0,584910.0,1117.0,13869.0,8.0,162.0,77.0,870.0,2151.0,11126.0,592.0,14978.0,55172.0,1.18,0.32,1.17,2.67,4.0,9.0,21.6,67.4,303.0,120899.0,1774.0,3744.0,675.0,392.0,127787.0,51.0,7.0,138.0,32.0,85.0,33.0,3.0773965225419295,2560.7358397018347
968,Wyoming,2017,9.0,579315.0,,,,,,,,,,,56724.0,,,,,,9.0,21.6,67.4,312.0,120927.0,1790.0,8294.0,1087.0,396.0,132806.0,,,,,,,1.5535589446156235,
